"Date","Type","JDay","Coef","VIP","MetricMean","MetricStdev"
816,"Chill",-137,0.065328325204445,0.411778447007652,0.0169149660534654,0.13102276365347
817,"Chill",-136,0.0419954217193078,1.36882573139836,0.0335416306149,0.182151535148277
818,"Chill",-135,0.106040704714582,1.28421420669391,0.0836531734622647,0.279788800465438
819,"Chill",-134,0.0398996827708013,0.363316371783918,0.0503009216407577,0.221108718778279
820,"Chill",-133,-0.1165883810875,0.569577489491265,0.0168437289419275,0.130470963360234
821,"Chill",-132,0.096515785191017,0.899171881566829,0.0333474309541947,0.181117140424326
822,"Chill",-131,0.0159376388605922,0.440383479619586,0.016805821893663,0.130177336626969
823,"Chill",-130,-0.00634621581925299,0.83029236165893,0.0167470606414957,0.129722173924877
824,"Chill",-129,-0.0234888281955487,0.394453750406789,0.100144163521894,0.302992460348551
825,"Chill",-128,0.0552574367451426,0.89627479679597,0.0669678029643293,0.252695244455824
826,"Chill",-127,0.0320259598733329,0.246540051734989,0.0650644802070626,0.245677660433945
827,"Chill",-126,0.115227546283248,1.45236958814676,0.0837954035707573,0.280264522804804
828,"Chill",-125,-0.0232677468541117,0.489208246299725,0.0335947823671511,0.182442995875248
829,"Chill",-124,-0.0297202300128535,0.695213013426861,0.117026700179399,0.324779476285463
830,"Chill",-123,-0.0802281036360709,0.493378013136482,0.0335495502402831,0.182194841318791
831,"Chill",-122,0.0826790797841371,1.22538672836868,0.149414065323528,0.358856172046545
901,"Chill",-121,-0.0867796234427768,0.436084766764344,0.100723006179956,0.304722689396196
902,"Chill",-120,0.0683727596996151,0.696559972889529,0.137861541746956,0.335892653444153
903,"Chill",-119,0.0516599987663322,0.420321122046023,0.0836008689280369,0.279613152951382
904,"Chill",-118,-0.0926917366010189,0.418167745561261,0.100820832939348,0.305021890388005
905,"Chill",-117,0.0591533440697019,0.392203448457589,0.154958801763861,0.36177036267881
906,"Chill",-116,0.0336022838989358,0.220653543280567,0.16723804623862,0.377115526452936
907,"Chill",-115,0.0976394049116178,0.609517817509505,0.152722412567352,0.351715232384206
908,"Chill",-114,0.0140576629428752,0.213527902748577,0.170670599078645,0.370959381569654
909,"Chill",-113,-0.0181696285870908,0.205042151320839,0.13274643907736,0.341407281080125
910,"Chill",-112,0.165871494999166,1.01059934135393,0.202486876151816,0.399156603131181
911,"Chill",-111,-0.0431325244836799,0.386534458888479,0.174722105117191,0.368823919338684
912,"Chill",-110,-0.0691960144874094,0.3961934767833,0.212759677628217,0.408912877013068
913,"Chill",-109,-0.0208114841396057,0.268386123532445,0.213084766476868,0.404511116185232
914,"Chill",-108,0.0293317716124712,0.19642937433212,0.205046968283063,0.399049686526924
915,"Chill",-107,-0.0305069403904264,0.29283810726289,0.192686077630583,0.390782248989584
916,"Chill",-106,-0.026540073500833,0.489441082446359,0.396290269197676,0.492357028371573
917,"Chill",-105,-0.0955835518665066,0.607501488899366,0.223890185793376,0.412798757540844
918,"Chill",-104,-0.0821536707757771,0.495125077282048,0.326945972698967,0.46990236574166
919,"Chill",-103,0.0885889751125622,0.706787439675419,0.249858248564485,0.42533463064697
920,"Chill",-102,0.0400529150924953,0.49980045666937,0.260827087098947,0.423211175031789
921,"Chill",-101,-0.0109712819080143,0.228312169453279,0.333500544645168,0.459227363155127
922,"Chill",-100,0.0664827200621219,0.668814345590964,0.33125481960485,0.47274898155246
923,"Chill",-99,-0.057385021235123,0.290691115642893,0.330254025824607,0.465991798433996
924,"Chill",-98,-0.0343881930926477,0.497422371722211,0.33188822774519,0.464448345618914
925,"Chill",-97,-0.0172422070672588,0.640968944065729,0.352597949956021,0.474093833139539
926,"Chill",-96,-0.12578759777361,0.849395008644135,0.40493716784507,0.486809786965793
927,"Chill",-95,0.00941971934918697,0.351726335769775,0.315640467746136,0.467746320908992
928,"Chill",-94,-0.0474719611267857,0.566540813002378,0.369975291936099,0.469862670146738
929,"Chill",-93,0.0115110814418914,0.363205826319345,0.286383468060417,0.445329044786541
930,"Chill",-92,0.137328048850102,0.866346586515387,0.41065742933631,0.482489541325218
1001,"Chill",-91,-0.0701462756558987,0.734242520019346,0.353685169995774,0.46617160255033
1002,"Chill",-90,-0.0278424337182246,0.777572577961649,0.503496781631829,0.498059261586598
1003,"Chill",-89,0.035643706432132,0.281491962233822,0.364395928718041,0.471658724091955
1004,"Chill",-88,-0.0569118780148063,0.756942063072174,0.427445183821352,0.485932241792149
1005,"Chill",-87,-0.0861731094431794,1.23242314189685,0.524449754074928,0.501665736735768
1006,"Chill",-86,-0.0290683055131491,0.400795140955152,0.413298658918877,0.500142934566375
1007,"Chill",-85,-0.00546414160884599,0.443077378459747,0.412263167362329,0.490712947235864
1008,"Chill",-84,0.0474615796106604,0.345534867375277,0.532519149761618,0.50295732852903
1009,"Chill",-83,-0.121277064334709,0.737738485236126,0.460923985623678,0.47153362581028
1010,"Chill",-82,-0.0632737862508811,1.05347424692045,0.473346074729744,0.490824909164691
1011,"Chill",-81,-0.145342748897701,1.20032155469109,0.54269844946388,0.489329539616271
1012,"Chill",-80,0.0179655781397946,0.430519781857604,0.471474306520587,0.484995503839068
1013,"Chill",-79,0.0385404780539654,0.497787553211912,0.587614232760871,0.491721138269491
1014,"Chill",-78,0.0732428703595715,0.537931730410432,0.539724575913154,0.470438862498227
1015,"Chill",-77,-0.0495775235407033,0.962783616592517,0.613511686034652,0.480128370147957
1016,"Chill",-76,-0.0190387206487066,0.193979875066555,0.575694344771641,0.485898732355474
1017,"Chill",-75,0.0673984329126546,0.639321856279871,0.576917729043281,0.456736686449671
1018,"Chill",-74,0.091516017281845,0.550272798091404,0.727494650463166,0.438849495558576
1019,"Chill",-73,-0.0336672261532215,0.306309216001346,0.62839217001322,0.499872148762039
1020,"Chill",-72,0.120610794594704,1.58955987373203,0.590090142500273,0.512784507113087
1021,"Chill",-71,0.0420445131525352,0.350016883809557,0.697550406568641,0.472559083484426
1022,"Chill",-70,-0.015321772080461,0.986367746750446,0.565652412582967,0.487281168099168
1023,"Chill",-69,-0.0493914259069285,0.275244553033136,0.554896151618528,0.495951760536454
1024,"Chill",-68,0.0847241538611018,1.2270749448616,0.722740718835875,0.474873422058806
1025,"Chill",-67,-0.0827282864192693,0.750373180493121,0.737677318210247,0.46471448875846
1026,"Chill",-66,0.096619154798931,1.35716775140802,0.635204749760084,0.481539078172688
1027,"Chill",-65,0.0613512940523606,0.671037283475972,0.728297052583662,0.449588932905165
1028,"Chill",-64,0.0377190604550667,0.57152651209604,0.585855285702427,0.491665356396033
1029,"Chill",-63,-0.125532583214813,0.865096498867846,0.760482372668001,0.44086688192361
1030,"Chill",-62,0.00253569382962481,0.526825010166177,0.674729167350002,0.482353116046336
1031,"Chill",-61,0.00323128452830087,0.157236442591609,0.609581519578865,0.480264652661179
1101,"Chill",-60,-0.0345148877261245,0.133987992189321,0.748604043527931,0.419538067625328
1102,"Chill",-59,-0.0442765708494741,0.335537350173776,0.677387704595555,0.461319285547452
1103,"Chill",-58,-0.0172091545471817,0.380745384257892,0.67228810540481,0.468242318673554
1104,"Chill",-57,0.143400956096071,1.52917983151346,0.747704102618401,0.409729406717886
1105,"Chill",-56,0.0699374527363302,0.41109926827658,0.672436819742338,0.49413274223915
1106,"Chill",-55,0.0204070379303628,0.131082636693409,0.790501958140227,0.361076785768782
1107,"Chill",-54,-0.107511046939743,0.505825169856854,0.737731770116113,0.467735537652314
1108,"Chill",-53,-0.0621725131461844,0.578689283777238,0.690270609082179,0.429035817407088
1109,"Chill",-52,-0.127394822604606,0.901446007220421,0.788102509772255,0.419354009322222
1110,"Chill",-51,0.103851385830459,0.57586710869736,0.771664039857043,0.428884930610439
1111,"Chill",-50,0.0761140092624642,0.321684405634906,0.770015218788892,0.397992114328852
1112,"Chill",-49,-0.104091760116065,0.753815369982921,0.717563583807788,0.444704879690301
1113,"Chill",-48,-0.121026677163663,0.652472918201028,0.743443663438746,0.451226216850515
1114,"Chill",-47,0.129884099247167,1.12127298895086,0.695744523682811,0.480089429611701
1115,"Chill",-46,0.0227514447937539,0.231455704705739,0.693912569583793,0.416145790764373
1116,"Chill",-45,-0.101010256597988,0.699286463276156,0.723085520028936,0.414647226314918
1117,"Chill",-44,0.0268544318567106,0.370492716001935,0.721099720769163,0.44279382661731
1118,"Chill",-43,0.0338489784210642,0.358563706956247,0.712688139501761,0.46913891290138
1119,"Chill",-42,0.0189638160277888,0.574373974128364,0.807927125353233,0.443671084335447
1120,"Chill",-41,0.108079775566804,0.53227080456642,0.691945497695262,0.422703088700254
1121,"Chill",-40,-0.0232258754465036,0.277167329981938,0.620796312848201,0.45373904165006
1122,"Chill",-39,-0.18671932777076,1.11719537547662,0.575790864319637,0.494065077695763
1123,"Chill",-38,0.0704140034668058,0.584627322219118,0.72821397679966,0.460828218917959
1124,"Chill",-37,0.0121390486975511,0.193147679366876,0.730041466646002,0.468573739085997
1125,"Chill",-36,0.0348174222109113,0.660023201613141,0.834266785410631,0.539200378145451
1126,"Chill",-35,-0.0134619594018852,1.01306246229305,0.631424799806066,0.494983852484622
1127,"Chill",-34,0.0206576230442745,0.347469881243116,0.754772148641702,0.446275583426058
1128,"Chill",-33,0.171292598583727,0.996332115735562,0.669662097747797,0.426447716071053
1129,"Chill",-32,0.11452013361664,0.932263112491388,0.694834126561162,0.487403379147238
1130,"Chill",-31,0.0357949684611174,0.664843275382026,0.661337163094987,0.490815893676111
1201,"Chill",-30,-0.0538295070098612,1.02259313262548,0.565686750324495,0.411923182279764
1202,"Chill",-29,0.0766538360997493,1.11448001147425,0.651386553013533,0.608040308024519
1203,"Chill",-28,0.190984254454495,1.17808148935202,0.656922212874981,0.455670831372416
1204,"Chill",-27,-0.150542685524046,0.813596205991746,0.77704266666409,0.561872705103656
1205,"Chill",-26,-0.138344875037047,1.02053388805329,0.766119789058082,0.512868166593722
1206,"Chill",-25,0.0338529472000697,0.972408572728485,0.5527766153512,0.42624054500051
1207,"Chill",-24,-0.0195215821676437,0.423785107258708,0.707783834077818,0.464281276684144
1208,"Chill",-23,0.0329993854089988,0.406108624349862,0.607372781911385,0.515035005377808
1209,"Chill",-22,0.0718224400598827,0.485910224563559,0.640477922153601,0.518322300292635
1210,"Chill",-21,-0.0648334159641672,0.52415448959208,0.670274407261517,0.559225874275988
1211,"Chill",-20,-0.140268429720717,0.737686732918948,0.533855424833839,0.494504201171868
1212,"Chill",-19,-0.183577547674639,1.3801394760535,0.6516041200209,0.484149240709173
1213,"Chill",-18,-0.100143308555878,0.793450668230723,0.744319572149944,0.6130469552944
1214,"Chill",-17,0.0582116868576854,0.685696006999573,0.632868549647352,0.516323172337797
1215,"Chill",-16,0.107834769726499,1.37872130181477,0.633455155342531,0.606769406430691
1216,"Chill",-15,-0.0234055106020796,0.205734939218404,0.626948909497031,0.646973967663053
1217,"Chill",-14,-0.0978115968502497,0.423292979323313,0.602979334260592,0.528569501596739
1218,"Chill",-13,0.0252885469347828,0.204290632774874,0.651753622804689,0.545352450873938
1219,"Chill",-12,-0.135694409704977,1.9179254267802,0.714656399596318,0.561583931743471
1220,"Chill",-11,-0.142273864272862,1.17131182459711,0.622501233825594,0.557985759925904
1221,"Chill",-10,-0.109073117157622,1.36516824446412,0.622464229624425,0.470636566726638
1222,"Chill",-9,0.068444954845748,0.463519289952496,0.768508395556109,0.648811653678729
1223,"Chill",-8,-0.000297474573451423,0.800361796377644,0.598505566642254,0.538106300056894
1224,"Chill",-7,-0.00961966664172542,0.152172367293903,0.618762436293603,0.628506226157553
1225,"Chill",-6,0.0230914564407283,0.162384454325671,0.676619667978308,0.747896253316472
1226,"Chill",-5,-0.1496805486803,0.992342920222484,0.604840629980813,0.511312041128602
1227,"Chill",-4,-0.042590830596973,0.744036228349435,0.559483324047035,0.524136244288218
1228,"Chill",-3,0.0135698584212604,0.524041454414898,0.590694651561849,0.565018499247061
1229,"Chill",-2,-0.0362269425699913,0.19233025711708,0.553672090795421,0.471672808218751
1230,"Chill",-1,0.113952327363168,0.766841370594271,0.724233690643902,0.745841784419905
1231,"Chill",0,0.179114093862013,0.955610511138298,0.585202844574806,0.600985212814912
101,"Chill",1,-0.0179508611948976,0.700407100656607,0.610916327860676,0.606476443149865
102,"Chill",2,0.0581097055359139,0.317802564547776,0.556329501244495,0.61346052724295
103,"Chill",3,-0.00139604375717362,0.838252063878057,0.490913781344722,0.451843871432582
104,"Chill",4,0.0452839702130956,0.544100632987505,0.620390305450157,0.57991270351312
105,"Chill",5,-0.0398603817059321,0.525015240575876,0.648052548041479,0.714027663318971
106,"Chill",6,-0.0709724493098715,1.07632129880815,0.596837920606998,0.528399455303544
107,"Chill",7,-0.0795731833662415,0.777172076250564,0.556651268421286,0.593704889084603
108,"Chill",8,-0.175444314872152,0.945551100548548,0.624446370941984,0.744098826539306
109,"Chill",9,0.0414202225596212,0.239637499015967,0.708841543923727,0.757216272571054
110,"Chill",10,0.0853982109284691,0.643035562131891,0.486461267834349,0.493420711726247
111,"Chill",11,0.0233181250380339,0.873991312159272,0.716148743951404,0.560181275497558
112,"Chill",12,-0.138001844069201,1.14241802899024,0.600224957989118,0.812207842569617
113,"Chill",13,0.0795125847224288,0.762705700893202,0.589754355226011,0.560528247200026
114,"Chill",14,-0.0462165356447498,0.904928843501682,0.690492606273668,0.562535952070099
115,"Chill",15,-0.10180779549438,0.86422964039849,0.511844132302491,0.447343924006711
116,"Chill",16,-0.0055184488834907,0.970256126556203,0.559864040225711,0.44052619362964
117,"Chill",17,-0.177163504274984,1.42506478117562,0.572517890785828,0.723438040060164
118,"Chill",18,-0.0421323161858577,0.752272023199024,0.587657614443738,0.485693316098285
119,"Chill",19,-0.10650294056755,1.41655524266401,0.654028631719792,0.625474611455402
120,"Chill",20,-0.118000569301672,1.28851120021943,0.622742068204981,0.527721884243565
121,"Chill",21,0.099268492708754,1.08279872016829,0.585624456014818,0.899825257008495
122,"Chill",22,0.0708817189676146,0.385947294627071,0.759739105454841,0.560029085804361
123,"Chill",23,0.063284974483086,1.08857829415487,0.828443929125219,0.999437136499051
124,"Chill",24,-0.00572418796573802,0.230053201788196,0.549095253653334,0.419738520321674
125,"Chill",25,-0.00483746179536183,0.205722293201043,0.621119383816193,0.469563775987167
126,"Chill",26,0.00142736808139911,0.222259151160645,0.564197725226383,0.455654964057761
127,"Chill",27,0.0739098740176742,0.553647020588148,0.644018629276825,0.685697629398277
128,"Chill",28,-0.212263953392132,1.90550212450042,0.746438348194659,0.651543644799986
129,"Chill",29,0.094542708093939,1.52354747845675,0.651881277739263,0.569999632422044
130,"Chill",30,0.0225397818817906,0.506343776512626,0.614433356166466,0.520603981480096
131,"Chill",31,-0.112693865353969,0.597386133431727,0.615876739488092,0.633058946322644
201,"Chill",32,-0.0779275481577565,1.02026844148459,0.500340078598231,0.463961989977913
202,"Chill",33,0.0255129120146747,0.188038119090045,0.689761116499779,0.630157304877087
203,"Chill",34,-0.0735156164029437,0.381154676587536,0.769805493864098,0.541921886698874
204,"Chill",35,-0.0758238095163828,1.24497201888695,0.671610863341534,0.484545423399897
205,"Chill",36,-0.0898534227547494,0.504967112183209,0.63711782798702,0.468879584261361
206,"Chill",37,0.1851851928716,0.91091971205965,0.708159437638615,0.573094597678652
207,"Chill",38,-0.0120276467470059,0.20286037440945,0.61046213691547,0.447575156822234
208,"Chill",39,0.0887565677831064,0.698171018780968,0.685020650623502,0.729625358486409
209,"Chill",40,-0.164663059636969,1.34825818547835,0.660663918132577,0.570198755957871
210,"Chill",41,-0.0694387712284269,0.908753860744123,0.581104775707622,0.496212087120706
211,"Chill",42,-0.0207660684177383,0.368822566651529,0.620855511110893,0.466181450825342
212,"Chill",43,0.0688620418527185,0.305531295866027,0.540067037237544,0.473358184539622
213,"Chill",44,-0.175707078881854,1.47758979996581,0.603451328237062,0.437587890498351
214,"Chill",45,-0.105399046757367,0.882486044867491,0.599966746774286,0.662528540415688
215,"Chill",46,-0.225113886612513,1.25433924563561,0.604211240592867,0.561368651606632
216,"Chill",47,-0.102504406803643,0.812055466327157,0.670649319694657,0.60279544883819
217,"Chill",48,-0.114077821972316,1.42631379299452,0.675316630520448,0.529204651810423
218,"Chill",49,-0.0912867148806479,0.99498732439462,0.623286578332289,0.599259241503442
219,"Chill",50,-0.0595834147336116,0.45373669457722,0.665439399941676,0.639504878129477
220,"Chill",51,-0.032512348841387,0.281808139946715,0.58823614073915,0.463249014781161
221,"Chill",52,0.062794945340824,0.672798539834058,0.725170651866906,0.672707270264623
222,"Chill",53,-0.244832892628179,2.13416904985802,0.662864573482258,0.487437367197142
223,"Chill",54,0.0738125953601049,0.366659711718361,0.612550389936903,0.585233203892217
224,"Chill",55,0.0403251097518005,0.240486128648364,0.650415955443571,0.588866829152218
225,"Chill",56,-0.131189237975263,1.54004270346067,0.692734326210033,0.509162795893361
226,"Chill",57,-0.0836155428303128,0.751634437332544,0.707520550405328,0.716685399782038
227,"Chill",58,-0.00750225150934284,0.110418235581516,0.634003493646426,0.526999084869581
228,"Chill",59,-0.159021596990179,1.28919679466122,0.75564176607552,0.481918861588053
301,"Chill",60,0.191490699729791,1.40670403944636,0.708565468483306,0.472820194228068
302,"Chill",61,-0.00327216203074235,0.882963065199036,0.700696901930343,0.441557179582872
303,"Chill",62,-0.0594341829255517,0.26385639999289,0.701433501782175,0.479618686282526
304,"Chill",63,0.00629486444757668,0.183000322016273,0.686605453148912,0.575243279401772
305,"Chill",64,0.0231244306462311,0.494036973659607,0.69654365913571,0.548532592003562
306,"Chill",65,0.0122273397996653,0.237092817566167,0.690382389070455,0.457325356976195
307,"Chill",66,0.000132708113927046,0.711370671462932,0.754355913800289,0.449836355332665
308,"Chill",67,-0.227530823505207,1.38713247357806,0.710993772176953,0.443334634200438
309,"Chill",68,0.173477275974155,1.59518413715862,0.666100102767937,0.520046081097369
310,"Chill",69,-0.0796037932602198,0.556786728417585,0.816940467878883,0.556043444176128
311,"Chill",70,0.00952144524855286,0.205045731706617,0.752609387405761,0.487504366799046
312,"Chill",71,0.058990920084961,0.614016568909519,0.615983229547993,0.454822926714097
313,"Chill",72,0.025226520896526,0.389284534013699,0.781519010793155,0.425761912739202
314,"Chill",73,-0.0522657456024523,0.44745668102192,0.61727701360271,0.401649411444897
315,"Chill",74,0.0745889129030096,0.429342454554197,0.795270094137484,0.469223710457961
316,"Chill",75,-0.0193674630594813,0.198836701221472,0.706231699310183,0.42830823964631
317,"Chill",76,0.0473022189958249,0.307794786630756,0.713929352346839,0.440599439245826
318,"Chill",77,0.0470766547891723,1.15341116989778,0.710051568571657,0.479716405361728
319,"Chill",78,0.0242039691279286,0.582453976068985,0.719582961383767,0.438871367060099
320,"Chill",79,-0.000403944009095899,0.535627538242764,0.71824786154319,0.46795398335991
321,"Chill",80,-0.0412615138580152,0.848328280190953,0.714306359328847,0.452427360129511
322,"Chill",81,0.0245247492039968,0.368576136451071,0.710443202350897,0.473247932006149
323,"Chill",82,-0.142588371663759,0.938821142809367,0.733821025857711,0.436346118596245
324,"Chill",83,0.212000249370641,1.59513528355317,0.646930089920784,0.490608294744285
325,"Chill",84,-0.107564800444869,0.899163308337059,0.705367791850827,0.455019809796518
326,"Chill",85,-0.0293426340477746,0.345301461744434,0.741706720007668,0.479501773656198
327,"Chill",86,-0.0690092971680765,0.436757278709543,0.563007410249453,0.469739770261395
328,"Chill",87,0.138438492888529,1.5448550022003,0.812069242826052,0.453792776110697
329,"Chill",88,0.0299803685201384,0.235105106436619,0.605427329999926,0.454440934099651
330,"Chill",89,0.0424955016249241,0.607687243986111,0.715937294365283,0.493491753316262
331,"Chill",90,0.172517713908627,1.77576129732091,0.591430329594232,0.455343404440445
401,"Chill",91,-0.0696037468706725,0.28220810248759,0.616578032716595,0.460336483997653
402,"Chill",92,0.146401419854743,0.973400509389473,0.599300661106413,0.496461322451382
403,"Chill",93,0.0129832242687251,0.930680167694365,0.628376102725773,0.494307083242495
404,"Chill",94,0.0199699457855894,0.493885398564302,0.665278911303313,0.435442516426845
405,"Chill",95,-0.0350825667001552,0.178681172252618,0.723402938252024,0.468599680650394
406,"Chill",96,-0.0431633187751924,0.502079603053345,0.613672154663754,0.458984565720805
407,"Chill",97,0.227617043612185,1.38840313580304,0.635104508268784,0.479032468045831
408,"Chill",98,0.212579237735924,1.38590961846745,0.754617278533165,0.468986101693133
409,"Chill",99,0.0193482693365774,0.426108716018699,0.566643668896541,0.478610675515112
410,"Chill",100,0.170958777164245,1.23423894331938,0.694456123976006,0.493378585800369
411,"Chill",101,0.00764130180871249,0.237589262011412,0.580773489503382,0.481252045175127
412,"Chill",102,0.193188445167426,1.24074891724869,0.714403526917044,0.469813578194181
413,"Chill",103,0.0318200269617947,1.02637302728774,0.635110456434587,0.510770894350699
414,"Chill",104,-0.0959425233028746,0.874997604565107,0.649243798253136,0.446306010514853
415,"Chill",105,0.158484527117849,0.943664335077891,0.656121253410886,0.485028854849271
416,"Chill",106,-0.0839556861238088,0.464286450145571,0.524018715795239,0.496373981927956
417,"Chill",107,0.188258359184051,1.19213068142244,0.619010784538021,0.464722952575017
418,"Chill",108,-0.0878119823958344,0.764002778458734,0.617788707705722,0.482086704979226
419,"Chill",109,-0.121067066574095,0.942537480657295,0.606028029231977,0.50305406282062
420,"Chill",110,0.146871343146986,1.10076050337555,0.589430023229553,0.503375453151285
421,"Chill",111,0.0144407611771637,0.295914242128371,0.507062194688873,0.505703394193244
422,"Chill",112,0.0133222851923055,0.781752662418377,0.519893289647082,0.522706107857887
423,"Chill",113,0.0645885157280491,0.540093323653072,0.521795400040335,0.493756480080908
424,"Chill",114,-0.0744719518969711,0.574324601224051,0.473303355511014,0.516721097502497
425,"Chill",115,-0.0262415862696604,0.4015173108756,0.43214654756614,0.489153801260468
426,"Chill",116,0.0885527908388072,0.986464408767337,0.560427519635785,0.510757798993161
427,"Chill",117,0.0329021991770841,0.948019626253993,0.580904251745985,0.4766982247542
428,"Chill",118,0.0716917852157677,0.611347801170348,0.567971720710457,0.48008275230348
429,"Chill",119,0.214979522020931,1.69426503618038,0.547494194407319,0.526329096584559
430,"Chill",120,-0.136222020382916,0.791603842688774,0.507226753583375,0.490307624218332
501,"Chill",121,0.202029706240468,1.40562356831695,0.511866056729254,0.507222975583771
502,"Chill",122,0.024166531377693,0.235584576937853,0.437218623240016,0.478100987121576
503,"Chill",123,-0.12523044122395,0.770474869802559,0.429387974862159,0.504442676724673
504,"Chill",124,0.0621661743356593,0.893908724409724,0.490464462592882,0.506109003519178
505,"Chill",125,-0.122083908134812,0.892261775819169,0.350530090525025,0.480478466390204
506,"Chill",126,0.0707655878628933,0.640349510422354,0.53141056156438,0.50682603706546
507,"Chill",127,-0.0478946347030735,0.653352588656668,0.379980567596182,0.487972731423824
508,"Chill",128,0.0166751839051358,0.278214309443569,0.380841982299826,0.494834437805634
509,"Chill",129,0.0407035097966901,0.803589217511528,0.34063434208249,0.468290309950964
510,"Chill",130,0.0182666026767378,0.841077608164924,0.393912074240205,0.479792440084605
511,"Chill",131,-0.0920967037906388,0.436012565346836,0.295537020713196,0.459523597196657
512,"Chill",132,0.0797370402098509,1.16884443658443,0.345051316834294,0.463772038307444
513,"Chill",133,0.0882839469349948,0.755959571835964,0.308855845623473,0.458941516984196
514,"Chill",134,0.226044877485856,1.33224214372133,0.358481220884473,0.46584401739783
701,"Heat",-183,-0.0996653784664131,0.986307530697387,300.670654881213,65.9490992842103
702,"Heat",-182,0.112165758574453,0.75418543326884,294.464286468512,58.5197052725224
703,"Heat",-181,0.0309216926702892,0.445843569821651,303.842932938418,62.9467339991956
704,"Heat",-180,-0.0743814461832046,0.833983654883621,309.16575567992,66.575744126774
705,"Heat",-179,-0.0589893975144088,0.72483360766952,317.030367180992,64.433424600188
706,"Heat",-178,0.00896536259844181,0.53284393335428,319.980641338752,64.4916901000287
707,"Heat",-177,-0.0639578383031708,1.2132754954147,318.390017339632,59.8835408935387
708,"Heat",-176,-0.050541569217256,1.02622248046586,311.586285565684,60.8613141887148
709,"Heat",-175,0.0698602239356808,0.796562271483315,316.994335768882,63.8672044837189
710,"Heat",-174,0.117212153440141,0.684624062932219,314.139591170765,62.4027596322212
