"Month","Tmin","Tmax","CP"
10,5,11,0.796714510220323
10,5,12,0.786148270986158
10,5,13,0.768136772273832
10,5,14,0.74996752484169
10,5,15,0.702865096504871
10,5,16,0.675857980051518
10,5,17,0.643975628679225
10,5,18,0.501086269672234
10,5,19,0.436688873296756
10,5,20,0.384932507651247
10,5,21,0.389749954549594
10,5,22,0
10,5,23,0
10,5,24,0
10,5,25,0
10,5,26,0
10,5,27,0
10,5,28,0
10,5,29,0
10,5,30,0
10,6,6,0.819668716493917
10,6,7,0.828976130780514
10,6,8,0.835304623715555
10,6,9,0.836449738690218
10,6,10,0.807679699400155
10,6,11,0.804986286680051
10,6,12,0.805074119357872
10,6,13,0.77096255608678
10,6,14,0.743665342570806
10,6,15,0.703059197520622
10,6,16,0.648791923971496
10,6,17,0.614348698708896
10,6,18,0.481607822198831
10,6,19,0.471016988223841
10,6,20,0.485432709834888
10,6,21,0.0969796131715588
10,6,22,0
10,6,23,0
10,6,24,0
10,6,25,0
10,6,26,0
10,6,27,0
10,6,28,0
10,6,29,0
10,6,30,0
10,7,7,0.835310111534453
10,7,8,0.842997991434016
10,7,9,0.844145446052882
10,7,10,0.812485832400969
10,7,11,0.811426033306637
10,7,12,0.777870670843713
10,7,13,0.745880624401347
10,7,14,0.713442382723517
10,7,15,0.649576458484876
10,7,16,0.649933159919155
10,7,17,0.486790146596767
10,7,18,0.486563209473352
10,7,19,0.483465553720023
10,7,20,0.388839492748149
10,7,21,0
10,7,22,0
10,7,23,0
10,7,24,0
10,7,25,0
10,7,26,0
10,7,27,0
10,7,28,0
10,7,29,0
10,7,30,0
10,8,8,0.81992816629877
10,8,9,0.81566336279122
10,8,10,0.81494269738932
10,8,11,0.782449273419794
10,8,12,0.780066945081534
10,8,13,0.74960053303487
10,8,14,0.649734483584576
10,8,15,0.653159566488883
10,8,16,0.522170689515472
10,8,17,0.488789209715002
10,8,18,0.489520461434477
10,8,19,0.453850870936361
10,8,20,0
10,8,21,0
10,8,22,0
10,8,23,0
10,8,24,0
10,8,25,0
10,8,26,0
10,8,27,0
10,8,28,0
10,8,29,0
10,8,30,0
10,9,9,0.809226166429025
10,9,10,0.78331732869301
10,9,11,0.779925845863917
10,9,12,0.749442084595345
10,9,13,0.714566935699817
10,9,14,0.651021334362465
10,9,15,0.58384496719685
10,9,16,0.4890484102739
10,9,17,0.487427729842953
10,9,18,0.4861407352932
10,9,19,0
10,9,20,0
10,9,21,0
10,9,22,0
10,9,23,0
10,9,24,0
10,9,25,0
10,9,26,0
10,9,27,0
10,9,28,0
10,9,29,0
10,9,30,0
10,10,10,0.752033161764818
10,10,11,0.746879936198145
10,10,12,0.713975981689981
10,10,13,0.649859066661916
10,10,14,0.583304388527703
10,10,15,0.488902097623023
10,10,16,0.487836745047616
10,10,17,0.453389799984313
10,10,18,0
10,10,19,0
10,10,20,0
10,10,21,0
10,10,22,0
10,10,23,0
10,10,24,0
10,10,25,0
10,10,26,0
10,10,27,0
10,10,28,0
10,10,29,0
10,10,30,0
10,11,11,0.711187019728037
10,11,12,0.648005573874186
10,11,13,0.583459477858099
10,11,14,0.487187966155895
10,11,15,0.484738451168606
10,11,16,0.323505245967577
10,11,17,0
10,11,18,0
10,11,19,0
10,11,20,0
10,11,21,0
10,11,22,0
10,11,23,0
10,11,24,0
10,11,25,0
10,11,26,0
10,11,27,0
10,11,28,0
10,11,29,0
10,11,30,0
10,12,12,0.612941077111261
10,12,13,0.485170525876268
10,12,14,0.388094242646092
10,12,15,0.0322644454325682
10,12,16,0
10,12,17,0
10,12,18,0
10,12,19,0
10,12,20,0
10,12,21,0
10,12,22,0
10,12,23,0
10,12,24,0
10,12,25,0
10,12,26,0
10,12,27,0
10,12,28,0
10,12,29,0
10,12,30,0
10,13,13,0
10,13,14,0
10,13,15,0
10,13,16,0
10,13,17,0
10,13,18,0
10,13,19,0
10,13,20,0
10,13,21,0
10,13,22,0
10,13,23,0
10,13,24,0
10,13,25,0
10,13,26,0
10,13,27,0
10,13,28,0
10,13,29,0
10,13,30,0
10,14,14,0
10,14,15,0
10,14,16,0
10,14,17,0
10,14,18,0
10,14,19,0
10,14,20,0
10,14,21,0
10,14,22,0
10,14,23,0
10,14,24,0
10,14,25,0
10,14,26,0
10,14,27,0
10,14,28,0
10,14,29,0
10,14,30,0
10,15,15,0
10,15,16,0
10,15,17,0
10,15,18,0
10,15,19,0
10,15,20,0
10,15,21,0
10,15,22,0
10,15,23,0
10,15,24,0
10,15,25,0
10,15,26,0
10,15,27,0
10,15,28,0
10,15,29,0
10,15,30,0
10,16,16,0
10,16,17,0
10,16,18,0
10,16,19,0
10,16,20,0
10,16,21,0
10,16,22,0
10,16,23,0
10,16,24,0
10,16,25,0
10,16,26,0
10,16,27,0
10,16,28,0
10,16,29,0
10,16,30,0
10,17,17,0
10,17,18,0
10,17,19,0
10,17,20,0
10,17,21,0
10,17,22,0
10,17,23,0
10,17,24,0
10,17,25,0
10,17,26,0
10,17,27,0
10,17,28,0
10,17,29,0
10,17,30,0
10,18,18,0
10,18,19,0
10,18,20,0
10,18,21,0
10,18,22,0
10,18,23,0
10,18,24,0
10,18,25,0
10,18,26,0
10,18,27,0
10,18,28,0
10,18,29,0
10,18,30,0
10,19,19,0
10,19,20,0
10,19,21,0
10,19,22,0
10,19,23,0
10,19,24,0
10,19,25,0
10,19,26,0
10,19,27,0
10,19,28,0
10,19,29,0
10,19,30,0
10,20,20,0
10,20,21,0
10,20,22,0
10,20,23,0
10,20,24,0
10,20,25,0
10,20,26,0
10,20,27,0
10,20,28,0
10,20,29,0
10,20,30,0
11,-20,-15,9.53154897819512e-14
11,-20,-14,5.59931380995435e-13
11,-20,-13,3.28620686979719e-12
11,-20,-12,1.91998022593101e-11
11,-20,-11,1.11362004589247e-10
11,-20,-10,6.40041609730526e-10
11,-20,-9,3.64021746516925e-09
11,-20,-8,2.04663913259692e-08
11,-20,-7,1.1365153245257e-07
11,-20,-6,6.22889360612292e-07
11,-20,-5,3.37407070207068e-06
11,-20,-4,1.80392293264056e-05
11,-20,-3,9.48521507348199e-05
11,-20,-2,0.000489967326540362
11,-20,-1,0.00248263949123956
11,-20,0,0.0121970145455088
11,-20,1,0.0551589959143482
11,-20,2,0.190203319597401
11,-20,3,0.373162332204446
11,-20,4,0.394713476482899
11,-20,5,0.416978906429944
11,-20,6,0.462524387322912
11,-20,7,0.480971060192876
11,-20,8,0.467294495809525
11,-20,9,0.481360313516944
11,-20,10,0.483293471661861
11,-20,11,0.443958244844893
11,-20,12,0.471342508837115
11,-20,13,0.491433572159909
11,-20,14,0.507687462120443
11,-20,15,0.510314115641368
11,-20,16,0.48858586232343
11,-20,17,0.444388466521246
11,-20,18,0.343265109566822
11,-20,19,0.337096583411504
11,-20,20,0.331531931850531
11,-20,21,0.277295852038316
11,-20,22,0.122600348352241
11,-20,23,0
11,-20,24,0
11,-20,25,0
11,-20,26,0
11,-20,27,0
11,-20,28,0
11,-20,29,0
11,-20,30,0
11,-19,-15,1.10391079802925e-13
11,-19,-14,6.31132626157341e-13
11,-19,-13,3.64348496889915e-12
11,-19,-12,2.104014403165e-11
11,-19,-11,1.20951632643077e-10
11,-19,-10,6.90178839204338e-10
11,-19,-9,3.90187323287459e-09
11,-19,-8,2.18246296979355e-08
11,-19,-7,1.20650165340728e-07
11,-19,-6,6.59997618917269e-07
11,-19,-5,3.56594561776555e-06
11,-19,-4,1.8972173466606e-05
11,-19,-3,9.92963252472904e-05
11,-19,-2,0.000511314005714139
11,-19,-1,0.00258356123737924
11,-19,0,0.0126569564102247
11,-19,1,0.0570431138810475
11,-19,2,0.195756449713095
11,-19,3,0.382775827144367
11,-19,4,0.406664535993227
11,-19,5,0.428340530913005
11,-19,6,0.437248674652103
11,-19,7,0.487403496002364
11,-19,8,0.48034936426636
11,-19,9,0.498076460461132
11,-19,10,0.464547547925624
11,-19,11,0.500699599868078
11,-19,12,0.474368151957797
11,-19,13,0.506954132804096
11,-19,14,0.518151571204267
11,-19,15,0.5188294137838
11,-19,16,0.48171766190275
11,-19,17,0.411755319551315
11,-19,18,0.371671967542737
11,-19,19,0.322314165471458
11,-19,20,0.355594479972898
11,-19,21,0.306109760295396
11,-19,22,0.190861308312795
11,-19,23,0
11,-19,24,0
11,-19,25,0
11,-19,26,0
11,-19,27,0
11,-19,28,0
11,-19,29,0
11,-19,30,0
11,-18,-15,1.33708814807649e-13
11,-18,-14,7.28956427491704e-13
11,-18,-13,4.10007508025705e-12
11,-18,-12,2.32881259251182e-11
11,-18,-11,1.3231055180159e-10
11,-18,-10,7.48237540667967e-10
11,-18,-9,4.19958014385144e-09
11,-18,-8,2.33493870653849e-08
11,-18,-7,1.28692101908282e-07
11,-18,-6,7.0131406238788e-07
11,-18,-5,3.76893925637067e-06
11,-18,-4,1.99490944386443e-05
11,-18,-3,0.000104026203540143
11,-18,-2,0.000533972950528348
11,-18,-1,0.00268999856435989
11,-18,0,0.0131389157955965
11,-18,1,0.0590034376675666
11,-18,2,0.20149450836617
11,-18,3,0.392677732454976
11,-18,4,0.415764482752775
11,-18,5,0.439071270000805
11,-18,6,0.445998615988252
11,-18,7,0.483422220159996
11,-18,8,0.493321041937124
11,-18,9,0.518387231031407
11,-18,10,0.462959119701449
11,-18,11,0.500931924014612
11,-18,12,0.494038282086227
11,-18,13,0.520695625466226
11,-18,14,0.528069791775941
11,-18,15,0.5380285962628
11,-18,16,0.474132396502959
11,-18,17,0.382695235238781
11,-18,18,0.329962420413858
11,-18,19,0.397599197411001
11,-18,20,0.40056637830317
11,-18,21,0.325634335404876
11,-18,22,0.257545469856804
11,-18,23,0
11,-18,24,0
11,-18,25,0
11,-18,26,0
11,-18,27,0
11,-18,28,0
11,-18,29,0
11,-18,30,0
11,-17,-15,1.78918208938727e-13
11,-17,-14,8.81739065785626e-13
11,-17,-13,4.72781669060122e-12
11,-17,-12,2.61586935024194e-11
11,-17,-11,1.46163170787629e-10
11,-17,-10,8.1686486084435e-10
11,-17,-9,4.54392106846869e-09
11,-17,-8,2.51360287653036e-08
11,-17,-7,1.37753100757602e-07
11,-17,-6,7.4599715613643e-07
11,-17,-5,3.9852217079311e-06
11,-17,-4,2.09999847707329e-05
11,-17,-3,0.000109094230230843
11,-17,-2,0.000558064787185409
11,-17,-1,0.00280233472083101
11,-17,0,0.0136439532033207
11,-17,1,0.0610417706917374
11,-17,2,0.207418439406256
11,-17,3,0.402976373446528
11,-17,4,0.422095354638025
11,-17,5,0.448840644954034
11,-17,6,0.446337878377161
11,-17,7,0.487474993386646
11,-17,8,0.506256750616489
11,-17,9,0.519656956235014
11,-17,10,0.490647575468269
11,-17,11,0.523470752522029
11,-17,12,0.513727106279337
11,-17,13,0.533130569081585
11,-17,14,0.537670186736567
11,-17,15,0.505581250003014
11,-17,16,0.448117507771846
11,-17,17,0.399403892067285
11,-17,18,0.410893895414457
11,-17,19,0.401262959971803
11,-17,20,0.434243233796705
11,-17,21,0.339190391845742
11,-17,22,0.264376265024765
11,-17,23,0
11,-17,24,0
11,-17,25,0
11,-17,26,0
11,-17,27,0
11,-17,28,0
11,-17,29,0
11,-17,30,0
11,-16,-15,2.97801401275721e-13
11,-16,-14,1.17846722829955e-12
11,-16,-13,5.70987519270015e-12
11,-16,-12,3.01071284739923e-11
11,-16,-11,1.63846158929005e-10
11,-16,-10,9.01284261194722e-10
11,-16,-9,4.96124713497788e-09
11,-16,-8,2.71971075236486e-08
11,-16,-7,1.47922252232441e-07
11,-16,-6,7.94797485462902e-07
11,-16,-5,4.22153750735812e-06
11,-16,-4,2.21409379474956e-05
11,-16,-3,0.000114543585153146
11,-16,-2,0.00058373537795942
11,-16,-1,0.00292103733332927
11,-16,0,0.0141733507652119
11,-16,1,0.0631603236176071
11,-16,2,0.213529660407089
11,-16,3,0.41406424862764
11,-16,4,0.438395470493214
11,-16,5,0.461229259982987
11,-16,6,0.456759486776479
11,-16,7,0.502264302507882
11,-16,8,0.519200798467843
11,-16,9,0.495531682530294
11,-16,10,0.509878422523631
11,-16,11,0.534767570301691
11,-16,12,0.530809298051715
11,-16,13,0.544646413483887
11,-16,14,0.546262891082338
11,-16,15,0.503590726503708
11,-16,16,0.452448355857586
11,-16,17,0.41697127622678
11,-16,18,0.456963043580142
11,-16,19,0.442357071940534
11,-16,20,0.457930833583001
11,-16,21,0.373015614727637
11,-16,22,0.301092389408701
11,-16,23,0
11,-16,24,0
11,-16,25,0
11,-16,26,0
11,-16,27,0
11,-16,28,0
11,-16,29,0
11,-16,30,0
11,-15,-15,7.1944033347716e-13
11,-15,-14,1.95760384129231e-12
11,-15,-13,7.62236990851191e-12
11,-15,-12,3.63020936302864e-11
11,-15,-11,1.88403340666957e-10
11,-15,-10,1.00955859952076e-09
11,-15,-9,5.47530291874678e-09
11,-15,-8,2.96142771765105e-08
11,-15,-7,1.59255432768986e-07
11,-15,-6,8.49306142096428e-07
11,-15,-5,4.48313218138012e-06
11,-15,-4,2.33878119728499e-05
11,-15,-3,0.000120429113797496
11,-15,-2,0.000611171523348212
11,-15,-1,0.00304670068996083
11,-15,0,0.0147287449316181
11,-15,1,0.065362084497445
11,-15,2,0.219830746525841
11,-15,3,0.425010419621589
11,-15,4,0.441735220974346
11,-15,5,0.473338057984275
11,-15,6,0.480712777285097
11,-15,7,0.49376108791588
11,-15,8,0.547599070600264
11,-15,9,0.517392896625292
11,-15,10,0.534012938321993
11,-15,11,0.535715464128424
11,-15,12,0.545915068081892
11,-15,13,0.555566358515376
11,-15,14,0.55035385989821
11,-15,15,0.496407703673209
11,-15,16,0.419569133552422
11,-15,17,0.462126965436072
11,-15,18,0.445857160436343
11,-15,19,0.47176656349782
11,-15,20,0.474334079132614
11,-15,21,0.464422709875414
11,-15,22,0.305113336878392
11,-15,23,0
11,-15,24,0
11,-15,25,0
11,-15,26,0
11,-15,27,0
11,-15,28,0
11,-15,29,0
11,-15,30,0
11,-14,-14,4.69476255000639e-12
11,-14,-13,1.2633355576132e-11
11,-14,-12,4.84260551064967e-11
11,-14,-11,2.27266234708723e-10
11,-14,-10,1.16011200325475e-09
11,-14,-9,6.11016692456289e-09
11,-14,-8,3.24766239478754e-08
11,-14,-7,1.72524265143321e-07
11,-14,-6,9.1159141062406e-07
11,-14,-5,4.77618173595756e-06
11,-14,-4,2.47618609232317e-05
11,-14,-3,0.000126824623534637
11,-14,-2,0.000640621374698496
11,-14,-1,0.00318011119455984
11,-14,0,0.0153123320678817
11,-14,1,0.0676513922440751
11,-14,2,0.226326458729755
11,-14,3,0.436308672173735
11,-14,4,0.453928901944368
11,-14,5,0.489857743696326
11,-14,6,0.504372102397637
11,-14,7,0.531241209632253
11,-14,8,0.554156705431404
11,-14,9,0.508559349355649
11,-14,10,0.546319812712348
11,-14,11,0.556819759580839
11,-14,12,0.559553057642565
11,-14,13,0.566266421446621
11,-14,14,0.511842367166113
11,-14,15,0.483694130836574
11,-14,16,0.473429184188633
11,-14,17,0.468510700610424
11,-14,18,0.482066212749696
11,-14,19,0.492064580771298
11,-14,20,0.486041911856921
11,-14,21,0.472102349083652
11,-14,22,0.279979947909733
11,-14,23,0
11,-14,24,0
11,-14,25,0
11,-14,26,0
11,-14,27,0
11,-14,28,0
11,-14,29,0
11,-14,30,0
11,-13,-13,3.00525872982077e-11
11,-13,-12,8.00159330793907e-11
11,-13,-11,3.02419800301751e-10
11,-13,-10,1.39313642741336e-09
11,-13,-9,6.98152587978996e-09
11,-13,-8,3.61093954104121e-08
11,-13,-7,1.88565529674096e-07
11,-13,-6,9.84331818538566e-07
11,-13,-5,5.10965368420459e-06
11,-13,-4,2.62935743325089e-05
11,-13,-3,0.000133833360877837
11,-13,-2,0.000672426971426789
11,-13,-1,0.00332234994905408
11,-13,0,0.0159271867583921
11,-13,1,0.0700348133478848
11,-13,2,0.233025262462308
11,-13,3,0.447974020320343
11,-13,4,0.465920451865761
11,-13,5,0.498930026688268
11,-13,6,0.527038285860155
11,-13,7,0.522649697801981
11,-13,8,0.53892726500235
11,-13,9,0.529473388096947
11,-13,10,0.557828064521262
11,-13,11,0.576436873832969
11,-13,12,0.58325920457083
11,-13,13,0.573958002756129
11,-13,14,0.518944173115075
11,-13,15,0.464338834783034
11,-13,16,0.501298168668582
11,-13,17,0.488040999827627
11,-13,18,0.507195074110895
11,-13,19,0.506230776687752
11,-13,20,0.49492420387686
11,-13,21,0.454457900871727
11,-13,22,0.287276715109287
11,-13,23,0.0666298561619184
11,-13,24,0
11,-13,25,0
11,-13,26,0
11,-13,27,0
11,-13,28,0
11,-13,29,0
11,-13,30,0
11,-12,-12,1.88561228777853e-10
11,-12,-11,4.96871176289909e-10
11,-12,-10,1.84589051554824e-09
11,-12,-9,8.35067480308024e-09
11,-12,-8,4.11115793165931e-08
11,-12,-7,2.08939707004075e-07
11,-12,-6,1.0720747899512e-06
11,-12,-5,5.49774579412631e-06
11,-12,-4,2.80289160781904e-05
11,-12,-3,0.000141605942678326
11,-12,-2,0.000707077789276857
11,-12,-1,0.00347495646509104
11,-12,0,0.0165777580676688
11,-12,1,0.0725224786329111
11,-12,2,0.239941553090516
11,-12,3,0.459866504110657
11,-12,4,0.480806061079477
11,-12,5,0.510569406837806
11,-12,6,0.547376667602805
11,-12,7,0.560209555934235
11,-12,8,0.561288599311699
11,-12,9,0.567530029568085
11,-12,10,0.570873474167744
11,-12,11,0.594512379248403
11,-12,12,0.581480077610556
11,-12,13,0.559165259080349
11,-12,14,0.500610244381889
11,-12,15,0.515802024830541
11,-12,16,0.51924624554971
11,-12,17,0.519046995112936
11,-12,18,0.524479120691082
11,-12,19,0.51661466605591
11,-12,20,0.502187489618464
11,-12,21,0.405842084131283
11,-12,22,0.32640614564092
11,-12,23,0.133702811710124
11,-12,24,0
11,-12,25,0
11,-12,26,0
11,-12,27,0
11,-12,28,0
11,-12,29,0
11,-12,30,0
11,-11,-11,1.15964204534476e-09
11,-11,-10,3.01852180013794e-09
11,-11,-9,1.10278782275891e-08
11,-11,-8,4.90083341732342e-08
11,-11,-7,2.37024308148494e-07
11,-11,-6,1.18343161438185e-06
11,-11,-5,5.96482434496136e-06
11,-11,-4,3.00415492705174e-05
11,-11,-3,0.000150372965494074
11,-11,-2,0.000745302655067435
11,-11,-1,0.00364019737490155
11,-11,0,0.0172706568822261
11,-11,1,0.0751301827755025
11,-11,2,0.247099013721077
11,-11,3,0.471636660550673
11,-11,4,0.496831262805787
11,-11,5,0.54122388355256
11,-11,6,0.565293858935243
11,-11,7,0.579376355409218
11,-11,8,0.531939461713685
11,-11,9,0.5939489667838
11,-11,10,0.597417819184423
11,-11,11,0.609791105300245
11,-11,12,0.594074365212972
11,-11,13,0.534635942404552
11,-11,14,0.528635396959765
11,-11,15,0.54945761484409
11,-11,16,0.526937243171347
11,-11,17,0.54024026309726
11,-11,18,0.536777559644289
11,-11,19,0.524799115759032
11,-11,20,0.458711131092412
11,-11,21,0.383392035595364
11,-11,22,0.398570335087005
11,-11,23,0.200866985870372
11,-11,24,0
11,-11,25,0
11,-11,26,0
11,-11,27,0
11,-11,28,0
11,-11,29,0
11,-11,30,0
11,-10,-10,6.98216757199736e-09
11,-10,-9,1.79512988546667e-08
11,-10,-8,6.44940911357704e-08
11,-10,-7,2.81504770964228e-07
11,-10,-6,1.33718109095482e-06
11,-10,-5,6.55744232981862e-06
11,-10,-4,3.24592923538529e-05
11,-10,-3,0.000160508990030268
11,-10,-2,0.000788236829485423
11,-10,-1,0.00382152777615958
11,-10,0,0.0180159809597071
11,-10,1,0.0778872294787981
11,-10,2,0.254546799735119
11,-10,3,0.483429672554349
11,-10,4,0.512880451700135
11,-10,5,0.547101229747751
11,-10,6,0.584867660929123
11,-10,7,0.589886311386806
11,-10,8,0.546940043127581
11,-10,9,0.610521258527105
11,-10,10,0.604732267689497
11,-10,11,0.613739457118278
11,-10,12,0.561554489623203
11,-10,13,0.571082132862071
11,-10,14,0.556879648691146
11,-10,15,0.545695236889325
11,-10,16,0.552969404103517
11,-10,17,0.554967087495489
11,-10,18,0.546126766553576
11,-10,19,0.508610576214113
11,-10,20,0.441003772240055
11,-10,21,0.359945623135318
11,-10,22,0.324796841066619
11,-10,23,0.235174041372644
11,-10,24,0
11,-10,25,0
11,-10,26,0
11,-10,27,0
11,-10,28,0
11,-10,29,0
11,-10,30,0
11,-9,-9,4.11437667324544e-08
11,-9,-8,1.04467361339418e-07
11,-9,-7,3.69024493881462e-07
11,-9,-6,1.58169706615581e-06
11,-9,-5,7.37769075426732e-06
11,-9,-4,3.55284385415821e-05
11,-9,-3,0.000172671264441619
11,-9,-2,0.000837751717146142
11,-9,-1,0.00402445591552085
11,-9,0,0.0188314583621042
11,-9,1,0.0808702295460911
11,-9,2,0.262457659925322
11,-9,3,0.495050447505559
11,-9,4,0.531540848792518
11,-9,5,0.5309970827876
11,-9,6,0.593397602777659
11,-9,7,0.602368336931426
11,-9,8,0.591094890744229
11,-9,9,0.612314402427673
11,-9,10,0.624080226007503
11,-9,11,0.601068839084439
11,-9,12,0.583882358274992
11,-9,13,0.602313388768073
11,-9,14,0.580016917772074
11,-9,15,0.582283388373996
11,-9,16,0.570769358960173
11,-9,17,0.565788568360178
11,-9,18,0.562857342883946
11,-9,19,0.465488617471441
11,-9,20,0.401795225580415
11,-9,21,0.301010843971799
11,-9,22,0.288820702247896
11,-9,23,0.253360584579048
11,-9,24,0
11,-9,25,0
11,-9,26,0
11,-9,27,0
11,-9,28,0
11,-9,29,0
11,-9,30,0
11,-8,-8,2.3707855163868e-07
11,-8,-7,5.94489810840655e-07
11,-8,-6,2.06465964171654e-06
11,-8,-5,8.68943910146089e-06
11,-8,-4,3.97940792788276e-05
11,-8,-3,0.000188138509914175
11,-8,-2,0.000897184704396186
11,-8,-1,0.00425889442090404
11,-8,0,0.0197528492875845
11,-8,1,0.08406108034227
11,-8,2,0.271177933034313
11,-8,3,0.505903555989794
11,-8,4,0.547810910694534
11,-8,5,0.53433037063309
11,-8,6,0.615887494067549
11,-8,7,0.565730737724
11,-8,8,0.62697854699126
11,-8,9,0.644758280935655
11,-8,10,0.637380553677759
11,-8,11,0.583676174167483
11,-8,12,0.594495575944414
11,-8,13,0.633128930668102
11,-8,14,0.58300509086764
11,-8,15,0.612705036360366
11,-8,16,0.583479148324324
11,-8,17,0.584772939292964
11,-8,18,0.49576501537066
11,-8,19,0.471642108372344
11,-8,20,0.389683232801943
11,-8,21,0.326784653779557
11,-8,22,0.360753653690987
11,-8,23,0.284627905777874
11,-8,24,0
11,-8,25,0
11,-8,26,0
11,-8,27,0
11,-8,28,0
11,-8,29,0
11,-8,30,0
11,-7,-7,1.33588130495668e-06
11,-7,-6,3.30779532588597e-06
11,-7,-5,1.12934207804423e-05
11,-7,-4,4.66625456982407e-05
11,-7,-3,0.000209836801698243
11,-7,-2,0.000973297811082825
11,-7,-1,0.00454360822659519
11,-7,0,0.0208358460349392
11,-7,1,0.087758456619863
11,-7,2,0.28072266218474
11,-7,3,0.51808933261953
11,-7,4,0.566947188553321
11,-7,5,0.554106826697598
11,-7,6,0.617369639287156
11,-7,7,0.594382325822995
11,-7,8,0.65013365420555
11,-7,9,0.622585560586686
11,-7,10,0.626943831705482
11,-7,11,0.584888574013132
11,-7,12,0.6521999439631
11,-7,13,0.644455929598062
11,-7,14,0.610265573526453
11,-7,15,0.628750833306191
11,-7,16,0.594090518410969
11,-7,17,0.536385190798679
11,-7,18,0.483176817432374
11,-7,19,0.422936571841824
11,-7,20,0.394132814652997
11,-7,21,0.403716480980004
11,-7,22,0.382646602300886
11,-7,23,0.351586005878661
11,-7,24,0
11,-7,25,0
11,-7,26,0
11,-7,27,0
11,-7,28,0
11,-7,29,0
11,-7,30,0
11,-6,-6,7.35413749638411e-06
11,-6,-5,1.79848707123426e-05
11,-6,-4,6.03879639787653e-05
11,-6,-3,0.000245109815305047
11,-6,-2,0.00108096876569278
11,-6,-1,0.00491234473005251
11,-6,0,0.0221451110012475
11,-6,1,0.0920338121984962
11,-6,2,0.290379604786126
11,-6,3,0.530658662994464
11,-6,4,0.577149381684769
11,-6,5,0.585686409431698
11,-6,6,0.623624567785971
11,-6,7,0.608913033286922
11,-6,8,0.662290254158536
11,-6,9,0.628881610396877
11,-6,10,0.599897714454267
11,-6,11,0.647604422780855
11,-6,12,0.671611520510263
11,-6,13,0.63750135193661
11,-6,14,0.647009963940459
11,-6,15,0.606700731977095
11,-6,16,0.551816420249578
11,-6,17,0.547006927556799
11,-6,18,0.502732102577743
11,-6,19,0.468265252070094
11,-6,20,0.468128673966818
11,-6,21,0.423847780955183
11,-6,22,0.43589897635098
11,-6,23,0.398488430683141
11,-6,24,0
11,-6,25,0
11,-6,26,0
11,-6,27,0
11,-6,28,0
11,-6,29,0
11,-6,30,0
11,-5,-5,3.9556596170302e-05
11,-5,-4,9.55864991661048e-05
11,-5,-3,0.00031582194370018
11,-5,-2,0.00125726861127421
11,-5,-1,0.00543352638578721
11,-5,0,0.0238075118634452
11,-5,1,0.0970682342111651
11,-5,2,0.302006801418192
11,-5,3,0.544385856614829
11,-5,4,0.59083727312389
11,-5,5,0.61181887064819
11,-5,6,0.619441404826498
11,-5,7,0.647651472486668
11,-5,8,0.684533057125894
11,-5,9,0.634117072404866
11,-5,10,0.627789012223048
11,-5,11,0.688484306312169
11,-5,12,0.661165275135357
11,-5,13,0.635226442712266
11,-5,14,0.631760939718199
11,-5,15,0.553742029216011
11,-5,16,0.534432641214892
11,-5,17,0.526093712668388
11,-5,18,0.544250203280094
11,-5,19,0.518565485263179
11,-5,20,0.463448619865477
11,-5,21,0.469878745870413
11,-5,22,0.465098874284494
11,-5,23,0.395659472427914
11,-5,24,0
11,-5,25,0
11,-5,26,0
11,-5,27,0
11,-5,28,0
11,-5,29,0
11,-5,30,0
11,-4,-4,0.000207881383258299
11,-4,-3,0.000496502253355538
11,-4,-2,0.00161346797093066
11,-4,-1,0.00628558096690383
11,-4,0,0.0261467715130963
11,-4,1,0.103405111518697
11,-4,2,0.314817545768348
11,-4,3,0.553467262344154
11,-4,4,0.585201079265488
11,-4,5,0.632896676655413
11,-4,6,0.593177328764116
11,-4,7,0.671682712786689
11,-4,8,0.662979246446831
11,-4,9,0.60912331954907
11,-4,10,0.686809612192539
11,-4,11,0.707090546882136
11,-4,12,0.662447328213184
11,-4,13,0.622289804309511
11,-4,14,0.587950467099697
11,-4,15,0.558470941848504
11,-4,16,0.584052479180141
11,-4,17,0.596364703943553
11,-4,18,0.578133217728007
11,-4,19,0.500341178656267
11,-4,20,0.501730793070849
11,-4,21,0.493293948406075
11,-4,22,0.449853611763682
11,-4,23,0.399297920996001
11,-4,24,0
11,-4,25,0
11,-4,26,0
11,-4,27,0
11,-4,28,0
11,-4,29,0
11,-4,30,0
11,-3,-3,0.00106709006091726
11,-3,-2,0.00251690315439715
11,-3,-1,0.00800343892508103
11,-3,0,0.0299989536020574
11,-3,1,0.112297893796983
11,-3,2,0.330588578303376
11,-3,3,0.559803791436773
11,-3,4,0.604004992776238
11,-3,5,0.640694813695595
11,-3,6,0.626447727275614
11,-3,7,0.677001149785419
11,-3,8,0.652101586647607
11,-3,9,0.672262500730294
11,-3,10,0.708548676510813
11,-3,11,0.679367930377898
11,-3,12,0.664763088273481
11,-3,13,0.607344776215871
11,-3,14,0.599580319450657
11,-3,15,0.639562971786222
11,-3,16,0.651536893321627
11,-3,17,0.616483991553002
11,-3,18,0.563729949128318
11,-3,19,0.561888003746691
11,-3,20,0.52002330928769
11,-3,21,0.481684362512312
11,-3,22,0.385943395150687
11,-3,23,0.402370394752555
11,-3,24,0
11,-3,25,0
11,-3,26,0
11,-3,27,0
11,-3,28,0
11,-3,29,0
11,-3,30,0
11,-2,-2,0.00533628567271641
